0,Binary,Title,Url,Date,Division,Notice
79,0,[회계] 2021-2학기 학부 및 대학원재학생 최종 등록기간 안내,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=c5dc4b1d7b4dd402e5e6a7a8471eb55c&encMenuBoardSeq=58fe4fe9fff07e0957bb1f8bfc4d0ad5,21.09.10,학사,공지사항
80,0,[창의][대학혁신] 2020학년도 2학기 진로 맞춤형 i-로드맵 이행우수자 선발 결과 안내 (2020-2학기 진로 맞춤형 i-로드맵 설계 건 대상),https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=c5dc4b1d7b4dd402e5e6a7a8471eb55c&encMenuBoardSeq=55cac4e81c5ccd848fca4779936f9118,21.09.10,학사,공지사항
81,1,[CTL] (혁신) 2021-2 '전공별 학습동기 향상법' 특강 안내,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=b46b6e20bc53a0234ac9fc9a238b113a&encMenuBoardSeq=d72cd95185d8797d42c3113276fe30ff,21.09.09,학습/상담,공지사항
82,0,(채용)경동나비엔 “인사담당자” 채용 추천,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=ea2c9f2a785ae43e520c322896013dfe&encMenuBoardSeq=dd4527d57646b708691aaf5f61bce9d2,21.09.09,취창업,공지사항
83,0,"[교무]2021학년도 2학기 2차 폐강 및 합반 교과목 안내 및 폐강,합반과목 수강생 추가 수강 변경 방법",https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=c5dc4b1d7b4dd402e5e6a7a8471eb55c&encMenuBoardSeq=20c4a8d00542f907157c43dfe34be8bc,21.09.09,학사,공지사항
84,0,[교무] 2021-2학기 수업 운영 계획에 따른 개강 4주차(9.01~9.28) 수업 운영 방식,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=c5dc4b1d7b4dd402e5e6a7a8471eb55c&encMenuBoardSeq=89006c4dbd15431ea5ddbfbcad008b34,21.09.09,학사,공지사항
85,0,[교외] 2021년 하반기 은평구민 장학생 선발 공고,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=41c4ba211ab06cbc003455e07441b4f8&encMenuBoardSeq=300e6802ccf0ebcf06a4b98d099f4880,21.09.09,장학,공지사항
86,0,[도서관] 온라인 이용자 교육 9월 : DBpia Lecture for International Student,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=b46b6e20bc53a0234ac9fc9a238b113a&encMenuBoardSeq=095d8792186e08e9d5a3291149369f7a,21.09.09,학습/상담,공지사항
87,1,[취창업] 2021-2학기 사회복지분야 취업스터디 참여자 모집,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=ea2c9f2a785ae43e520c322896013dfe&encMenuBoardSeq=49162f47f72efcf7dc403d003386c49f,21.09.09,취창업,공지사항
88,0,"(채용)""트라이코 코리아"" 인턴사원 채용",https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=ea2c9f2a785ae43e520c322896013dfe&encMenuBoardSeq=41d33cb8660a4f4096ee4488cd590b79,21.09.08,취창업,공지사항
89,1,"2021년 하반기 공채(삼성) 지원자 대상 ""지피지기 스터디"" 모집",https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=ea2c9f2a785ae43e520c322896013dfe&encMenuBoardSeq=f54a6795fe936c4fa87c0236c57ff344,21.09.08,취창업,공지사항
90,0,[마음나눔] 2021-2학기 강남 Empathy-14기 또래상담자 최종 합격자 발표,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=b46b6e20bc53a0234ac9fc9a238b113a&encMenuBoardSeq=05cd874d2c45ca7b24117ad131ce609b,21.09.08,학습/상담,공지사항
91,1,[혁신]강인한UNIVERSE 2021-2학기 랜선기업탐방 모집,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=ea2c9f2a785ae43e520c322896013dfe&encMenuBoardSeq=22a9bc313170115d857844457a219d26,21.09.08,취창업,공지사항
92,0,[교외] 2021년도 제8회 (재)수림재단 동교인재상(東喬人材賞) 선발,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=41c4ba211ab06cbc003455e07441b4f8&encMenuBoardSeq=ffa979cd31295477905ba61354088ea5,21.09.08,장학,공지사항
93,0,[마음] 불법촬영 카메라 근절위한 점검 및 위험 신고 안내,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=b46b6e20bc53a0234ac9fc9a238b113a&encMenuBoardSeq=6dfa3902c5f52e737212424a008f28ef,21.09.08,학습/상담,공지사항
94,0,(기간 연장)졸업생 취업 현황 조사(2020년 8월 & 2021년 2월 졸업자만 참여 가능) 참여 안내 - 다양한 경품 제공,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=ea2c9f2a785ae43e520c322896013dfe&encMenuBoardSeq=965b38f45028e3a57ac8fbdddf9a6a40,21.09.08,취창업,공지사항
95,0,[교무]2021-2학기 수강신청 교과목 포기 기간 및 방법 안내,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=c5dc4b1d7b4dd402e5e6a7a8471eb55c&encMenuBoardSeq=7100632db57123f24aeaaef05d3f8240,21.09.08,학사,공지사항
96,0,[대외] 2021-2학기 글로벌라운지 국제학생단원 모집 공고,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=b46b6e20bc53a0234ac9fc9a238b113a&encMenuBoardSeq=bbbbe974cd3c5fd406395b5689364c65,21.09.08,학습/상담,공지사항
97,0,[교무] 2021-2학기 '아동복지론' 03분반 한국어 강좌 변경 안내,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=c5dc4b1d7b4dd402e5e6a7a8471eb55c&encMenuBoardSeq=3306c0e9b75153e715e84a77283bfe88,21.09.07,학사,공지사항
98,0,[교외] 2021년도 (재)광산장학회 장학생 선발 공고,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=41c4ba211ab06cbc003455e07441b4f8&encMenuBoardSeq=2267d20defccc36cc0def45f327f3717,21.09.07,장학,공지사항
99,0,[교외] 2021년 고속도로 장학생 선발,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=41c4ba211ab06cbc003455e07441b4f8&encMenuBoardSeq=44784cebaf0ecc65d1c927996e63a7fd,21.09.06,장학,공지사항
100,0,2021학년도 하반기 강남대학교 직원 채용,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=c5dc4b1d7b4dd402e5e6a7a8471eb55c&encMenuBoardSeq=1cb2bea427fa2eebc8c9da3821ee4ad2,21.09.06,학사,공지사항
101,0,[교목실] 2021-2학기 온라인 학생채플 일정 안내,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=c5dc4b1d7b4dd402e5e6a7a8471eb55c&encMenuBoardSeq=ef9c8d412bc2be963d370a864342f473,21.09.06,학사,공지사항
102,0,[교외] 2021-2학기 고양시 대학생 본인부담 등록금 지원,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=41c4ba211ab06cbc003455e07441b4f8&encMenuBoardSeq=bfa367add0813d206108bfc6810161f6,21.09.06,장학,공지사항
103,0,[교육성과] 2021-2학기 “교육환경개선피드백시스템” 사용 안내,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=b46b6e20bc53a0234ac9fc9a238b113a&encMenuBoardSeq=5583f553544360c8c6ef048b9c95abb8,21.09.06,학습/상담,공지사항
104,0,[교육성과] 재학생 대상 「2021년 학부교육 실태조사(K-NSSE)」 설문 참여 안내,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=b46b6e20bc53a0234ac9fc9a238b113a&encMenuBoardSeq=bf2e924a400dddc493d517b3a08eb125,21.09.06,학습/상담,공지사항
105,0,[교내] 2021-2학기 외국어우수장학금 신청,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=41c4ba211ab06cbc003455e07441b4f8&encMenuBoardSeq=f107dd699121b9fab2c811b5c7b4058d,21.09.06,장학,공지사항
106,0,[국가_신청] 2021년 2학기 고졸 후학습자 장학금(희망사다리II유형) 신청 기간 연장 안내,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=41c4ba211ab06cbc003455e07441b4f8&encMenuBoardSeq=7f1187432b24a0a916f8b1452e423f1f,21.09.06,장학,공지사항
107,0,[교내] 2021-2학기 동문가족장학금 신규 및 추가 신청,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=41c4ba211ab06cbc003455e07441b4f8&encMenuBoardSeq=d03d247372f9b6188938acdc6f5948a7,21.09.06,장학,공지사항
108,0,[교내] 2021-2학기 목회자자녀장학금 신청,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=41c4ba211ab06cbc003455e07441b4f8&encMenuBoardSeq=8ac2d7563fcf4a056b939d6de709d2e6,21.09.06,장학,공지사항
109,0,[교내] 2021-2학기 장애학우장학금 신규 및 추가 신청,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=41c4ba211ab06cbc003455e07441b4f8&encMenuBoardSeq=86af494170de7613e52d63c82836ffa3,21.09.06,장학,공지사항
110,0,[교내] 2021-2학기 형제자매장학금 신청,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=41c4ba211ab06cbc003455e07441b4f8&encMenuBoardSeq=9ef21c28e0bdb528d5239f1b5d68ba79,21.09.06,장학,공지사항
111,0,[도서관] 온라인 이용자 교육 9월 : DBpia DB,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=b46b6e20bc53a0234ac9fc9a238b113a&encMenuBoardSeq=7f5d0896346606b4c649d401d689cbc5,21.09.03,학습/상담,공지사항
112,0,2021학년도 2학기 희망사다리(중소기업 취업연계) 장학금 신청 연장(10월 08일까지),https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=ea2c9f2a785ae43e520c322896013dfe&encMenuBoardSeq=f113921166ac6be108673c9c6b66b3bc,21.09.03,취창업,공지사항
113,0,2021-2학기 온라인 수업 지원을 위한 전산실습실 예약제 운영 공지,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=c5dc4b1d7b4dd402e5e6a7a8471eb55c&encMenuBoardSeq=797eadd3ca3ae63e756945c4b57e1450,21.09.02,학사,공지사항
114,0,[국가_신청] 2021년 2학기「농림축산식품부 장학금」장학생 추가선발 공고,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=41c4ba211ab06cbc003455e07441b4f8&encMenuBoardSeq=9a54dc515af95455359e6b950bc765f4,21.09.02,장학,공지사항
115,0,2021-2학기 코로나19 백신 예방 접종 시행에 따른 유고결석 접수 안내,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=c5dc4b1d7b4dd402e5e6a7a8471eb55c&encMenuBoardSeq=cda030b22c777bb12ad02f8b24015782,21.09.01,학사,공지사항
116,1,2021-2학기 창업 비교과 프로그램 일정 안내,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=ea2c9f2a785ae43e520c322896013dfe&encMenuBoardSeq=b825885cdd80c95b2d28b76190846363,21.09.01,취창업,공지사항
117,0,[도서관] Wiley Online Library전자저널 2021 Quiz 2 이벤트,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=b46b6e20bc53a0234ac9fc9a238b113a&encMenuBoardSeq=ebda76bda3535764785e2a6518f5067c,21.09.01,학습/상담,공지사항
118,0,2021-2학기 조기취업 유고결석 접수 안내,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=c5dc4b1d7b4dd402e5e6a7a8471eb55c&encMenuBoardSeq=3a5fb766f8c9bba6f7e634c53efbaec0,21.09.01,학사,공지사항
119,0,2021학년도 전기(2022년 2월) 졸업예정자 학점포기 신청 안내,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=c5dc4b1d7b4dd402e5e6a7a8471eb55c&encMenuBoardSeq=c7dc97440ba692fe2e7d8fc1e6bc8988,21.09.01,학사,공지사항
120,0,[교무팀] 2021학년도 2학기 인정학점 신청 안내,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=c5dc4b1d7b4dd402e5e6a7a8471eb55c&encMenuBoardSeq=74a04320fc2735d953fcc0009f899fae,21.08.31,학사,공지사항
121,0,(주) 아이씨디 품질관리/생산관리 채용 특별추천,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=ea2c9f2a785ae43e520c322896013dfe&encMenuBoardSeq=6709ec07818dc9d0a215565c419f24ac,21.08.31,취창업,공지사항
122,0,[국가근로_신청]2021-2학기 국가근로장학금 희망근로기관 2차 신청 안내,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=41c4ba211ab06cbc003455e07441b4f8&encMenuBoardSeq=424411b612ecea4674891bdc2265738e,21.08.31,장학,공지사항
123,0,2021-2학기 강사 초빙(4차),https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=c5dc4b1d7b4dd402e5e6a7a8471eb55c&encMenuBoardSeq=c9236bb053cc1d45fc139c2e6c5597a2,21.08.31,학사,공지사항
124,0,[교무]2021-2학기 인성과학문 수강 안내,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=c5dc4b1d7b4dd402e5e6a7a8471eb55c&encMenuBoardSeq=584c07018d13327238dd5d099c28a519,21.08.31,학사,공지사항
125,0,[교외] 인천인재평생교육진흥원 2021년도 하반기 장학생 선발,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=41c4ba211ab06cbc003455e07441b4f8&encMenuBoardSeq=bcafbe5c787a1d9c24170544a5b50be3,21.08.31,장학,공지사항
126,0,대학가 가을 신학기 출판물 불법복제 단속관련,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=c5dc4b1d7b4dd402e5e6a7a8471eb55c&encMenuBoardSeq=e3776f5653a3a8afac1ba8137cce0dac,21.08.30,학사,공지사항
127,1,진로취창업센터 9월 비교과프로그램,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=ea2c9f2a785ae43e520c322896013dfe&encMenuBoardSeq=db4bebd88116cd1106af8aa3bcda2a20,21.08.30,취창업,공지사항
128,0,"(채용)""HRD기업교육 컨설턴트"" 특별채용 추천",https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=ea2c9f2a785ae43e520c322896013dfe&encMenuBoardSeq=a2e19e2c0362f975f68a22ac27773d9a,21.08.30,취창업,공지사항
129,0,2021-2학기 학부 및 대학원 재학생 추가1차 등록기간 안내,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=c5dc4b1d7b4dd402e5e6a7a8471eb55c&encMenuBoardSeq=ee32a3ef2db67e4fcc438f7b919a8fd9,21.08.30,학사,공지사항
130,1,[마음] 2021-2학기 14기 신규 또래상담자 모집 안내(첨부파일 수정),https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=b46b6e20bc53a0234ac9fc9a238b113a&encMenuBoardSeq=27664ca1e2c6aec2789983262de9c96f,21.08.27,학습/상담,공지사항
131,0,2021-2학기 강사 초빙(3차),https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=c5dc4b1d7b4dd402e5e6a7a8471eb55c&encMenuBoardSeq=442608ed545f04c5b9eb1cf0a3842e1e,21.08.27,학사,공지사항
132,1,[CTL] (혁신) KCB 모집 안내,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=b46b6e20bc53a0234ac9fc9a238b113a&encMenuBoardSeq=75d73e2513f5bc6f35246788bd0ff766,21.08.27,학습/상담,공지사항
133,1,[마음] 2021학년도 폭력예방교육(3차) 진행,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=b46b6e20bc53a0234ac9fc9a238b113a&encMenuBoardSeq=3d03e97b18c52d594a78cdbfa671ad09,21.08.27,학습/상담,공지사항
134,1,[CTL] (혁신) 2021-2학기 학습공동체 모집안내,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=b46b6e20bc53a0234ac9fc9a238b113a&encMenuBoardSeq=3af0ae7e4a223fd36e67b67970e68525,21.08.27,학습/상담,공지사항
135,0,장애학생지원센터 자막제작(오프라인 출근) 지원 인력 모집,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=c5dc4b1d7b4dd402e5e6a7a8471eb55c&encMenuBoardSeq=8777d354ef5a81fc7a72c9a4c2ad0ca6,21.08.27,학사,공지사항
136,0,[교무] 2021-2학기 수업 운영 계획에 따른 개강 2주차(9.01~9.14) 수업 운영 방식,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=c5dc4b1d7b4dd402e5e6a7a8471eb55c&encMenuBoardSeq=be559dfb9b633367b9c02d1b0eacedee,21.08.26,학사,공지사항
137,1,[글로컬] 사회봉사 특강 수강생 모집,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=b46b6e20bc53a0234ac9fc9a238b113a&encMenuBoardSeq=bfa56b722f0df73d5557e98aa3edca68,21.08.26,학습/상담,공지사항
138,1,2021-2학기 버디멘토링 프로그램 한국인 멘토 모집 안내,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=b46b6e20bc53a0234ac9fc9a238b113a&encMenuBoardSeq=8af584ef0199fe73ab9c9b6bb0553d2e,21.08.25,학습/상담,공지사항
139,1,[혁신]2021-2학기 창업서바이벌 공모전 신청 안내,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=ea2c9f2a785ae43e520c322896013dfe&encMenuBoardSeq=580f17be87f98bd9acd4599aa4a0bb9d,21.08.25,취창업,공지사항
140,1,[CTL] (혁신) 2021-2학기 더체인지 모집안내,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=b46b6e20bc53a0234ac9fc9a238b113a&encMenuBoardSeq=a47a559da29c56761b59d794eda7902f,21.08.25,학습/상담,공지사항
141,0,[교외] 2021-2학기 한국선원복지고용센터 장학생 선발 안내,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=41c4ba211ab06cbc003455e07441b4f8&encMenuBoardSeq=021ce441eb9f0df2b0ae213810b6c254,21.08.25,장학,공지사항
142,0,[IRB] 기관생명윤리위원회 제2021-07차 정기심의 신청 안내,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=c5dc4b1d7b4dd402e5e6a7a8471eb55c&encMenuBoardSeq=7770999b294acf6c2733fa632d4484d3,21.08.25,학사,공지사항
143,0,[마음] 학생 서포터즈 제2기 마음사랑지기 추가 선발 최종 합격자 발표,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=b46b6e20bc53a0234ac9fc9a238b113a&encMenuBoardSeq=c50f4623d951ef1ba5daa1e97ad7994a,21.08.24,학습/상담,공지사항
144,1,[CTL] (혁신) 2021-2학기 '튜터링' 모집 안내,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=b46b6e20bc53a0234ac9fc9a238b113a&encMenuBoardSeq=240aaef84b5d7b32a87ef0e90427d086,21.08.24,학습/상담,공지사항
145,0,"2021-2학기 1차 합반, 폐강 교과목 안내 및 수강신청 변경 방법 안내",https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=c5dc4b1d7b4dd402e5e6a7a8471eb55c&encMenuBoardSeq=eb48999cd49f2a229b082577829da86e,21.08.24,학사,공지사항
146,0,(채용) 제이브이코리아 '기술영업' 및 '해외 물류관리' 특별 채용,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=ea2c9f2a785ae43e520c322896013dfe&encMenuBoardSeq=beba52c950164d215551ae2c5f083e2f,21.08.23,취창업,공지사항
147,0,"2021-2학기 예체능학부 음악학전공 및 음악학과 인성과학문(05,06분반), 진로지도상담(05,06분반) 폐강 공지",https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=c5dc4b1d7b4dd402e5e6a7a8471eb55c&encMenuBoardSeq=75273888f7397a5fc264d640d49aa5de,21.08.23,학사,공지사항
148,1,하반기 공기업/공채 대비반_모집(취업스터디),https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=ea2c9f2a785ae43e520c322896013dfe&encMenuBoardSeq=5f008f64ac22789f370a151a6003fa76,21.08.20,취창업,공지사항
149,0,[인사팀] 2021-2학기 특별계약교원 2차 초빙 공고,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=c5dc4b1d7b4dd402e5e6a7a8471eb55c&encMenuBoardSeq=0068de5ea3e2d9f4466c94865a49c267,21.08.20,학사,공지사항
150,0,2021 U7+대학 연합 취업캠프 '알쓸신JOB캠프' 참여 신청 접수(마감),https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=ea2c9f2a785ae43e520c322896013dfe&encMenuBoardSeq=3e8e0bb00181140b4ffc8c0bfd0e1d72,21.08.20,취창업,공지사항
